Starting sim...
Screen depth = 32 bits
Loading cones from file: track/cones_updated.yaml
Total cones loaded: 198
Cones loaded
[TRAJ_PLANNING],END,10462733884
[TRAJ_PLANNING],START,10462733891
[DISPLAY],START,10462736507
[DISPLAY],END,10462741965
[CONTROL],START,10462742458
[CONTROL],END,10462742460
[CONTROL],START,10462752331
[CONTROL],END,10462752335
[DISPLAY],START,10462753529
[DISPLAY],END,10462758202
[CONTROL],START,10462762374
[CONTROL],END,10462762378
[DISPLAY],START,10462770660
[CONTROL],START,10462772392
[CONTROL],END,10462772395
[DISPLAY],END,10462774805
[CONTROL],START,10462782329
[CONTROL],END,10462782342
[PERCEPTION],END,10462783774
[PERCEPTION],START,10462783784
[TRAJ_PLANNING],END,10462783807
[TRAJ_PLANNING],START,10462783823
[DISPLAY],START,10462787486
[DISPLAY],END,10462791690
[CONTROL],START,10462792323
[CONTROL],END,10462792325
[CONTROL],START,10462802285
[CONTROL],END,10462802290
[DISPLAY],START,10462804535
[DISPLAY],END,10462809471
[CONTROL],START,10462812382
[CONTROL],END,10462812388
[DISPLAY],START,10462821532
[CONTROL],START,10462822302
[CONTROL],END,10462822306
[DISPLAY],END,10462826587
[PERCEPTION],END,10462829128
[PERCEPTION],START,10462829146
[TRAJ_PLANNING],END,10462829186
[TRAJ_PLANNING],START,10462829205
[CONTROL],START,10462832316
[CONTROL],END,10462832317
[DISPLAY],START,10462838600
[CONTROL],START,10462842341
[CONTROL],END,10462842347
[DISPLAY],END,10462845377
[CONTROL],START,10462852389
[CONTROL],END,10462852393
[DISPLAY],START,10462855552
[DISPLAY],END,10462861769
[CONTROL],START,10462862296
[CONTROL],END,10462862300
[CONTROL],START,10462872293
[CONTROL],END,10462872296
[DISPLAY],START,10462872586
[DISPLAY],END,10462877036
[PERCEPTION],END,10462878574
[PERCEPTION],START,10462878583
[TRAJ_PLANNING],END,10462878586
[TRAJ_PLANNING],START,10462878592
[CONTROL],START,10462882410
[CONTROL],END,10462882419
[DISPLAY],START,10462889511
[CONTROL],START,10462892313
[CONTROL],END,10462892316
[DISPLAY],END,10462893508
[CONTROL],START,10462902301
[CONTROL],END,10462902307
[DISPLAY],START,10462906488
[DISPLAY],END,10462911311
[CONTROL],START,10462912281
[CONTROL],END,10462912285
[CONTROL],START,10462922312
[CONTROL],END,10462922322
[DISPLAY],START,10462923540
[DISPLAY],END,10462928566
[CONTROL],START,10462932425
[CONTROL],END,10462932433
[DISPLAY],START,10462940604
[CONTROL],START,10462942286
[CONTROL],END,10462942292
[DISPLAY],END,10462946012
[PERCEPTION],END,10462947864
[PERCEPTION],START,10462947881
[TRAJ_PLANNING],END,10462947894
[TRAJ_PLANNING],START,10462947902
[CONTROL],START,10462952309
[CONTROL],END,10462952313
[DISPLAY],START,10462957503
[CONTROL],START,10462962392
[CONTROL],END,10462962402
[DISPLAY],END,10462963210
[CONTROL],START,10462972292
[CONTROL],END,10462972296
[DISPLAY],START,10462974529
[DISPLAY],END,10462981157
[CONTROL],START,10462982451
[CONTROL],END,10462982454
[DISPLAY],START,10462991534
[CONTROL],START,10462992390
[CONTROL],END,10462992393
[DISPLAY],END,10462995552
[CONTROL],START,10463002377
[CONTROL],END,10463002382
[DISPLAY],START,10463008513
[DISPLAY],END,10463012298
[CONTROL],START,10463012329
[CONTROL],END,10463012331
[PERCEPTION],END,10463018227
[PERCEPTION],START,10463018241
[TRAJ_PLANNING],END,10463018280
[TRAJ_PLANNING],START,10463018286
[CONTROL],START,10463022331
[CONTROL],END,10463022337
[DISPLAY],START,10463025534
[DISPLAY],END,10463029089
[CONTROL],START,10463032335
[CONTROL],END,10463032341
[CONTROL],START,10463042313
[CONTROL],END,10463042318
[DISPLAY],START,10463042501
[DISPLAY],END,10463047075
[CONTROL],START,10463052325
[CONTROL],END,10463052332
[DISPLAY],START,10463059538
[CONTROL],START,10463062328
[CONTROL],END,10463062332
[DISPLAY],END,10463063634
[CONTROL],START,10463072311
[CONTROL],END,10463072318
[DISPLAY],START,10463076489
[DISPLAY],END,10463081585
[CONTROL],START,10463082329
[CONTROL],END,10463082332
[PERCEPTION],END,10463083362
[PERCEPTION],START,10463083387
[TRAJ_PLANNING],END,10463083394
[TRAJ_PLANNING],START,10463083399
[CONTROL],START,10463092306
[CONTROL],END,10463092311
[DISPLAY],START,10463093539
[DISPLAY],END,10463098674
[CONTROL],START,10463102335
[CONTROL],END,10463102339
[DISPLAY],START,10463110508
[CONTROL],START,10463112302
[CONTROL],END,10463112314
[DISPLAY],END,10463114169
[CONTROL],START,10463122331
[CONTROL],END,10463122336
[DISPLAY],START,10463127586
[CONTROL],START,10463132344
[CONTROL],END,10463132349
[DISPLAY],END,10463132582
[PERCEPTION],END,10463134224
[PERCEPTION],START,10463134232
[TRAJ_PLANNING],END,10463134348
[TRAJ_PLANNING],START,10463134354
[CONTROL],START,10463142337
[CONTROL],END,10463142342
[DISPLAY],START,10463144534
[DISPLAY],END,10463148800
[CONTROL],START,10463152324
[CONTROL],END,10463152329
[DISPLAY],START,10463161597
[CONTROL],START,10463162328
[CONTROL],END,10463162332
[DISPLAY],END,10463166750
[CONTROL],START,10463172352
[CONTROL],END,10463172361
[PERCEPTION],END,10463173744
[PERCEPTION],START,10463173753
[TRAJ_PLANNING],END,10463173755
[TRAJ_PLANNING],START,10463173761
[DISPLAY],START,10463178534
[CONTROL],START,10463182325
[CONTROL],END,10463182329
[DISPLAY],END,10463183906
[CONTROL],START,10463192360
[CONTROL],END,10463192364
[DISPLAY],START,10463195533
[DISPLAY],END,10463200529
[CONTROL],START,10463202376
[CONTROL],END,10463202380
[CONTROL],START,10463212288
[CONTROL],END,10463212293
[DISPLAY],START,10463212533
[PERCEPTION],END,10463215430
[PERCEPTION],START,10463215443
[TRAJ_PLANNING],END,10463215461
[TRAJ_PLANNING],START,10463215468
[CONTROL],START,10463222324
[CONTROL],END,10463222332
[DISPLAY],END,10463224224
[DISPLAY],START,10463229524
[CONTROL],START,10463232415
[CONTROL],END,10463232422
[DISPLAY],END,10463236966
[CONTROL],START,10463242350
[CONTROL],END,10463242354
[DISPLAY],START,10463246538
[CONTROL],START,10463252328
